證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用模型,特徵選擇方法
2312,金寶         ,200112,23010,12.2,0.487603775433924,0.84254,0.35872,0.058777,0.11279,0.060141,0.048033,0.91892,149.21,96.38,6.09,5.32,29.67,56.89,-15.6557,-1,2001,2000,2001,NaiveBayes,mutual_info
2381,華宇         ,200112,22736,32.57,0.768958264058869,2.0006,0.84663,0.024898,0.04041,0.0068929,0.018729,0.62302,211.37,132.3,5.66,5.75,-90.31,-85.56,-38.9622,-1,2001,2000,2001,NaiveBayes,mutual_info
1102,亞泥         ,200112,21708,5.14,0.396006745217875,0.31592,0.73219,0.0044096,0.0088025,0.013591,0.021109,0.99624,110.81,81.21,7.92,2.66,-75.59,66.45,25.6809,1,2001,2000,2001,NaiveBayes,mutual_info
1504,東元         ,200112,21363,7.89,0.037234634070328,0.47302,0.51068,0.0016005,0.0031525,-0.019364,0.003404,0.96973,169.85,115.76,3.89,4.88,-246.07,-83.23,-7.2243,1,2001,2000,2001,NaiveBayes,mutual_info
2395,研華         ,200112,20988,32.99,0.673294914108653,1.8186,0.97287,0.17006,0.27171,0.17152,0.14716,0.59773,334.4,259.12,5.0,6.85,15.94,24.14,-13.7011,-1,2001,2000,2001,NaiveBayes,mutual_info
3035,智原         ,200112,20945,45.22,0.429564459251853,2.6949,2.3166,0.21556,0.27888,0.27874,0.24314,0.29373,312.85,276.78,5.84,5.84,2.04,-7.84,-38.169,-1,2001,2000,2001,NaiveBayes,mutual_info
1101,台泥         ,200112,20890,5.26,0.451739234904736,0.30178,0.44804,0.0012464,0.0036625,0.030642,0.0062554,1.9385,82.01,49.62,11.06,5.87,-28.27,-75.99,24.7148,1,2001,2000,2001,NaiveBayes,mutual_info
2618,長榮航       ,200112,19845,12.53,0.0594032968582772,0.9316,0.52669,-0.027994,-0.10701,0.0062673,-0.060525,2.8227,73.7,38.45,0.0,9.22,-93.37,-226.44,67.4381,1,2001,2000,2001,NaiveBayes,mutual_info
2105,正新         ,200112,19311,7.68,0.315811438338866,0.46043,0.3687,0.068012,0.12138,0.13469,0.097187,0.78468,132.53,79.18,4.23,8.18,27.36,31.96,94.401,1,2001,2000,2001,NaiveBayes,mutual_info
3046,建碁         ,200112,19041,98.76,0.772722130862935,4.3297,1.0348,0.10293,0.2133,0.052982,0.053241,1.0722,163.24,113.84,7.45,9.84,12.36,25.68,-38.1733,-1,2001,2000,2001,NaiveBayes,mutual_info
1520,D 復盛       ,200112,18883,18.54,0.696432989006095,0.98775,0.67615,0.15312,0.3331,0.15258,0.2367,1.1755,118.0,70.17,3.66,5.34,11.3,82.04,7.1197,1,2001,2000,2001,NaiveBayes,mutual_info
2319,大眾         ,200112,18636,20.01,0.12533218110918,2.113,0.45821,-0.034245,-0.10093,0.0057112,-0.023429,1.9474,100.31,76.61,12.04,4.94,-66.77,-1178.77,-45.6772,-1,2001,2000,2001,NaiveBayes,mutual_info
2315,神達         ,200112,18497,10.93,0.130151450389424,0.69529,0.078127,0.022603,0.065661,0.017336,0.0073781,1.905,146.21,70.4,7.97,12.69,-27.95,-40.86,-28.2708,-1,2001,2000,2001,NaiveBayes,mutual_info
2350,環電         ,200112,17694,16.53,0.0923523387192016,1.3277,0.33266,-0.0087368,-0.019031,0.016264,-0.0047677,1.1783,142.44,102.49,7.25,4.9,-65.21,-112.19,-61.6455,-1,2001,2000,2001,NaiveBayes,mutual_info
1722,台肥         ,200112,17640,13.34,0.00782029356933489,0.42162,1.6308,0.017271,0.027878,0.075522,0.10789,0.61419,824.96,613.95,5.01,8.66,82.47,173.32,-10.9445,-1,2001,2000,2001,NaiveBayes,mutual_info
2392,正崴         ,200112,16574,40.27,0.655573174937914,1.2965,0.86864,0.057278,0.10967,0.086809,0.073466,0.91472,178.53,134.82,5.82,4.34,55.52,40.81,-37.0002,-1,2001,2000,2001,NaiveBayes,mutual_info
2615,萬海         ,200112,15866,5.12,0.531209293582439,0.43207,0.22456,0.022614,0.040854,0.035274,0.02124,0.80657,63.48,57.16,0.0,35.89,-56.85,-66.73,136.3281,1,2001,2000,2001,NaiveBayes,mutual_info
2396,精碟         ,200112,15141,25.28,0.108817938273045,0.91132,1.503,0.052515,0.090003,0.16738,0.14843,0.71384,106.49,87.83,7.39,2.27,30.57,-6.72,-45.0158,-1,2001,2000,2001,NaiveBayes,mutual_info
1434,福懋         ,200112,15042,5.41,0.631766373528489,0.41266,0.43073,0.027463,0.051857,0.072398,0.054655,0.88826,157.54,81.16,3.49,5.25,-45.22,-59.52,55.0832,1,2001,2000,2001,NaiveBayes,mutual_info
1729,必翔         ,200112,14577,63.87,0.126499865329303,4.017,4.5394,0.25916,0.31447,0.41779,0.35533,0.21342,291.13,253.42,8.34,16.82,62.69,59.55,10.7093,1,2001,2000,2001,NaiveBayes,mutual_info
2609,陽明         ,200112,14215,4.32,0.134303304313575,0.32952,0.14876,-0.011349,-0.028065,-0.0044125,-0.012671,1.473,98.27,73.42,0.0,29.93,-123.78,-156.21,65.2778,1,2001,2000,2001,NaiveBayes,mutual_info
2314,台揚         ,200112,13867,28.8,0.0985940927109977,2.3723,2.3607,0.093392,0.14481,0.029926,0.14417,0.55057,288.38,174.68,2.64,4.86,-51.81,-20.82,-57.2222,-1,2001,2000,2001,NaiveBayes,mutual_info
2418,雅新         ,200112,13836,15.56,0.142027248431928,0.7823,0.61893,0.081696,0.16304,0.14847,0.12897,0.9957,109.45,63.54,3.34,3.44,40.51,51.84,-5.8483,1,2001,2000,2001,NaiveBayes,mutual_info
1451,年興         ,200112,13702,12.32,0.168251298491528,0.79587,0.73861,0.1327,0.16718,0.21522,0.15639,0.25979,362.48,192.79,3.84,11.1,57.54,34.99,45.2922,1,2001,2000,2001,NaiveBayes,mutual_info
9917,中保         ,200112,13621,18.26,0.196248922256955,1.0201,1.2085,0.19005,0.2459,0.20874,0.29801,0.29386,174.46,164.33,56.74,12.31,17.71,98.52,-13.9102,-1,2001,2000,2001,NaiveBayes,mutual_info
2501,國建         ,200112,13117,7.01,0.317479775149435,0.57178,3.5584,-0.014842,-0.016772,-0.20288,-0.10429,0.13004,977.9,146.69,0.18,4.0,-158.72,-136.4,-9.5578,1,2001,2000,2001,NaiveBayes,mutual_info
2329,華泰         ,200112,13096,40.84,0.316428999146291,3.8895,4.1973,-0.10308,-0.24825,-0.24848,-0.26637,1.4084,53.19,36.78,9.06,5.4,-30214.69,-3282.58,-54.0402,-1,2001,2000,2001,NaiveBayes,mutual_info
2458,義隆         ,200112,12745,26.33,0.217563309422821,1.9247,2.1869,0.15612,0.17238,0.21552,0.19589,0.10415,332.16,187.12,5.42,9.71,-30.67,-33.15,-39.7265,-1,2001,2000,2001,NaiveBayes,mutual_info
2457,飛宏         ,200112,12743,25.26,0.251041846015736,1.3253,0.67885,0.091375,0.16736,0.088719,0.085719,0.83152,203.97,151.55,4.65,4.87,-4.38,-10.75,-46.4371,-1,2001,2000,2001,NaiveBayes,mutual_info
2489,瑞軒         ,200112,12676,18.47,0.892922405285977,0.7728,0.37313,0.09158,0.15636,0.046353,0.07549,0.70738,244.41,209.57,15.1,4.09,43.06,65.04,-16.405,-1,2001,2000,2001,NaiveBayes,mutual_info
5304,鼎創達       ,200112,12501,98.72,0.703223224556291,7.5648,9.8327,0.004138,0.0060263,-0.019088,0.0081651,0.45636,197.02,147.97,3.86,9.55,-108.91,-101.82,-0.24311,1,2001,2000,2001,NaiveBayes,mutual_info
2353,宏碁         ,200112,12341,20.22,0.555737942719387,1.4759,0.93654,0.0088984,0.016021,-0.037181,0.011111,0.80039,148.09,112.03,13.25,6.85,-503.52,-39.9,-24.7774,-1,2001,2000,2001,NaiveBayes,mutual_info
2411,飛瑞         ,200112,12303,16.67,0.184433667757653,1.189,1.3241,0.10502,0.13014,0.15614,0.147,0.23915,349.15,305.24,7.68,4.66,-10.95,-17.52,7.4385,1,2001,2000,2001,NaiveBayes,mutual_info
2333,碧悠         ,200112,11613,42.0,0.212030842532321,3.5146,5.2045,0.019073,0.026769,0.04714,0.044522,0.40354,322.98,234.27,2.67,4.22,-69.64,-53.96,-29.8571,-1,2001,2000,2001,NaiveBayes,mutual_info
2492,華新科       ,200112,11571,30.2,0.0773468081126768,1.1277,1.7497,-0.014802,-0.022923,-0.067075,-0.036495,0.54863,161.44,112.08,2.51,2.64,-126.37,-117.11,-59.5364,-1,2001,2000,2001,NaiveBayes,mutual_info
2706,第一店       ,200112,11480,38.36,0.913800410779568,1.5696,18.8966,0.052219,0.069157,0.68124,0.83214,0.32437,501.26,492.34,0.0,50.33,6.81,-27.33,-78.78,-1,2001,2000,2001,NaiveBayes,mutual_info
2385,群光         ,200112,11333,14.3,0.706715217696931,1.3302,0.25061,0.09776,0.28369,0.085582,0.060639,1.9019,105.67,57.9,5.05,5.77,83.95,1092.68,-10.4196,1,2001,2000,2001,NaiveBayes,mutual_info
5351,鈺創         ,200112,11292,30.93,0.557788966754876,1.7858,2.2626,-0.0095334,-0.017974,-0.0081774,-0.022785,0.88535,158.49,74.79,1.39,4.24,-108.11,-119.37,-62.7546,-1,2001,2000,2001,NaiveBayes,mutual_info
2366,亞旭         ,200112,11136,23.87,0.313428989936591,1.2847,0.57825,0.041075,0.077467,0.040269,0.03486,0.88598,128.6,81.58,4.61,5.28,503.92,69.75,-0.41894,1,2001,2000,2001,NaiveBayes,mutual_info
2451,創見         ,200112,10989,23.09,0.166203562902151,1.4735,0.74292,0.12884,0.1855,0.11063,0.093528,0.43975,241.01,161.26,6.25,10.92,-33.38,-26.99,16.414,1,2001,2000,2001,NaiveBayes,mutual_info
2430,燦坤         ,200112,10932,21.5,0.622497259279895,0.99491,0.2387,0.045634,0.097314,0.066088,0.034706,1.1325,116.48,59.84,5.47,12.27,34.18,33.44,-7.1628,1,2001,2000,2001,NaiveBayes,mutual_info
2905,三商行       ,200112,10690,15.08,0.987934734952495,0.94664,0.26582,0.14251,0.32675,0.025126,0.091762,1.2928,127.12,56.14,6.28,13.56,6.98,732.53,-33.8859,-1,2001,2000,2001,NaiveBayes,mutual_info
2416,世平         ,200112,10575,28.45,0.170432023056883,1.1776,0.14154,0.012068,0.043219,0.020341,0.0051938,2.5814,164.32,83.57,6.54,7.53,-44.12,-72.84,-33.2513,-1,2001,2000,2001,NaiveBayes,mutual_info
5522,遠雄         ,200112,10129,10.71,0.257792250572013,0.74843,0.78118,0.038438,0.14513,0.21086,0.15153,2.7758,132.19,6.76,0.22,7.64,-40.24,-32.8,-15.3128,-1,2001,2000,2001,NaiveBayes,mutual_info
1604,聲寶         ,200112,10035,11.23,0.396799318633144,0.94291,0.83743,0.036841,0.059394,0.0017657,0.052809,0.61216,216.79,140.38,4.07,4.11,-95.97,-62.57,32.4132,1,2001,2000,2001,NaiveBayes,mutual_info
4103,百略         ,200112,9948,60.88,0.073994769576938,3.6942,2.0348,0.20022,0.31146,0.21581,0.1726,0.55561,208.47,137.75,4.65,4.7,49.67,22.78,-52.0204,-1,2001,2000,2001,NaiveBayes,mutual_info
2407,欣煜         ,200112,9717,26.47,0.684096066962009,1.4042,0.41179,0.055298,0.10748,0.032456,0.03308,0.94366,180.54,128.26,12.81,5.71,-3.91,14.38,-76.3884,-1,2001,2000,2001,NaiveBayes,mutual_info
1714,和桐         ,200112,9659,13.02,0.402388332696162,1.0244,0.50524,0.041505,0.07319,0.040476,0.046452,0.76343,167.74,134.28,17.55,10.48,25.91,36.48,-8.9094,1,2001,2000,2001,NaiveBayes,mutual_info
5471,松翰         ,200112,9602,40.02,0.982835201393951,2.1833,2.0212,0.32757,0.37031,0.33688,0.34273,0.13047,833.98,733.65,25.9,8.79,1.84,15.02,-30.2349,-1,2001,2000,2001,NaiveBayes,mutual_info
1717,長興         ,200112,9587,6.61,0.402183985222485,0.40502,0.28865,0.037418,0.073032,0.07014,0.052027,0.95178,163.43,112.11,4.68,4.27,-30.99,-14.38,41.9062,1,2001,2000,2001,NaiveBayes,mutual_info
2338,光罩         ,200112,9556,12.98,0.620671947199578,0.93786,1.8103,0.076667,0.11113,0.21317,0.21453,0.44957,345.99,313.45,12.12,3.73,30.55,10.48,-21.8798,-1,2001,2000,2001,NaiveBayes,mutual_info
1907,永豐餘       ,200112,9505,4.38,0.381345204444472,0.3599,0.26386,0.012423,0.026524,0.036898,0.019524,1.135,126.81,89.48,5.54,3.3,-31.06,-32.24,28.0822,1,2001,2000,2001,NaiveBayes,mutual_info
3041,揚智         ,200112,9480,41.93,0.161133971849361,2.4899,1.0762,0.0029333,0.0064538,0.072503,0.0028418,1.2002,128.8,66.4,3.26,6.8,193.01,102.84,-34.7722,-1,2001,2000,2001,NaiveBayes,mutual_info
2355,敬鵬         ,200112,9318,16.37,0.758112431327419,0.66626,0.75092,0.086726,0.11537,0.15806,0.13002,0.33032,232.01,216.84,13.82,4.13,50.91,44.65,-24.0684,-1,2001,2000,2001,NaiveBayes,mutual_info
2380,虹光         ,200112,9126,24.91,0.871111121915389,1.3062,0.75257,0.14877,0.17656,0.10408,0.10173,0.18684,367.59,277.07,8.58,5.59,-28.33,-28.11,-52.1879,-1,2001,2000,2001,NaiveBayes,mutual_info
9910,豐泰         ,200112,9068,10.32,0.350776744885893,0.659,0.21087,0.069255,0.091409,0.078867,0.054453,0.31989,200.54,126.22,7.96,22.81,-5.26,10.7,21.0271,1,2001,2000,2001,NaiveBayes,mutual_info
3026,禾伸堂       ,200112,9058,30.45,0.685535708747537,1.3193,0.93348,0.069711,0.10206,0.10354,0.072205,0.46403,308.02,201.82,4.36,3.92,-61.12,-66.84,-32.775,-1,2001,2000,2001,NaiveBayes,mutual_info
2384,勝華         ,200112,9010,12.25,0.29414863376785,0.64237,0.86634,-0.011837,-0.021246,-6.0076e-05,-0.028649,0.79479,173.73,91.38,1.95,4.99,-100.03,-120.11,12.4898,1,2001,2000,2001,NaiveBayes,mutual_info
6117,迎廣         ,200112,8946,94.41,0.530629303856886,3.6186,1.239,0.18125,0.37605,0.16141,0.12875,1.0748,122.71,100.26,12.77,5.97,128.57,103.3,-64.2834,-1,2001,2000,2001,NaiveBayes,mutual_info
5473,矽成         ,200112,8792,39.0,0.597490191872579,3.5009,3.5104,-0.11252,-0.1808,-0.26025,-0.18133,0.60674,180.76,42.97,1.35,4.49,-136.29,-129.97,-63.4615,-1,2001,2000,2001,NaiveBayes,mutual_info
9921,巨大         ,200112,8756,16.23,0.335311330705246,0.93815,0.29238,0.050557,0.12014,0.055656,0.037446,1.3762,154.96,82.32,3.63,4.09,-10.6,-31.81,50.647,1,2001,2000,2001,NaiveBayes,mutual_info
2436,偉詮電       ,200112,8634,27.86,0.452592541569324,1.8044,3.0316,0.13649,0.15063,0.15677,0.25579,0.1036,894.24,811.56,5.07,3.08,-36.33,-34.58,-30.1866,-1,2001,2000,2001,NaiveBayes,mutual_info
3010,華立         ,200112,8474,26.34,0.422645653220462,1.2676,0.29063,0.095641,0.20313,0.071975,0.052064,1.1239,173.36,130.23,8.3,4.57,6.36,7.91,-20.1215,-1,2001,2000,2001,NaiveBayes,mutual_info
1503,士電         ,200112,8387,12.28,0.359606317972236,0.71478,0.66235,0.019692,0.034763,0.061939,0.032222,0.76534,136.67,88.81,4.07,3.0,-25.17,-39.05,7.329,1,2001,2000,2001,NaiveBayes,mutual_info
2473,思源         ,200112,8385,34.88,0.558319199869297,1.2141,4.4891,0.13746,0.16673,0.51365,0.61618,0.21292,446.88,435.22,0.0,7.74,54.86,57.3,-13.5894,-1,2001,2000,2001,NaiveBayes,mutual_info
2446,全懋         ,200112,8202,14.29,0.742545365701939,1.0135,2.5982,0.0057726,0.007465,0.031477,0.01914,0.29316,174.74,133.05,6.03,5.8,-85.15,-91.57,-41.4976,-1,2001,2000,2001,NaiveBayes,mutual_info
2444,友旺         ,200112,8084,77.99,0.424334783625691,3.925,2.3569,0.1409,0.1959,0.13078,0.11762,0.39039,240.59,152.71,3.78,6.95,10.59,5.17,-61.2643,-1,2001,2000,2001,NaiveBayes,mutual_info
5434,崇越         ,200112,8081,45.88,0.429355788576205,1.3226,0.7551,0.10747,0.16402,0.12338,0.093649,0.52619,228.84,115.42,6.27,4.77,7.42,-1.41,-27.2886,-1,2001,2000,2001,NaiveBayes,mutual_info
2207,和泰         ,200112,8028,9.17,0.124872758719813,0.44385,0.099935,0.038664,0.088559,0.01475,0.019942,1.2905,117.93,102.26,28.11,5.62,-25.67,-19.0,102.5082,1,2001,2000,2001,NaiveBayes,mutual_info
2354,鴻準         ,200112,7905,14.29,0.024434016050374,1.0021,0.1067,0.038722,0.10533,0.0078081,0.011211,1.7201,138.51,131.81,20.06,4.1,-26.45,-56.25,-13.7159,-1,2001,2000,2001,NaiveBayes,mutual_info
1310,台苯         ,200112,7810,11.45,0.290185265130727,1.0353,0.4392,-0.025563,-0.062922,-0.025027,-0.029143,1.4614,121.96,51.65,3.94,8.68,-123.13,-145.16,92.5764,1,2001,2000,2001,NaiveBayes,mutual_info
2373,震旦行       ,200112,7642,13.16,0.317520582899226,2.1716,0.42424,-0.20609,-0.82675,-0.021691,-0.17576,3.0116,101.39,65.2,6.96,5.97,-191.3,-988.45,-30.9271,-1,2001,2000,2001,NaiveBayes,mutual_info
2362,藍天         ,200112,7633,10.67,0.653690133966475,0.76051,0.47698,0.05303,0.08109,0.052719,0.050898,0.52912,107.7,49.52,7.45,10.78,228.05,181.72,-43.5801,-1,2001,2000,2001,NaiveBayes,mutual_info
2316,楠梓電       ,200112,7617,15.29,0.956935924070684,1.0596,0.87874,-0.03292,-0.058366,0.04496,-0.057153,0.77297,135.87,99.45,8.75,3.19,-80.38,-117.22,-5.036,1,2001,2000,2001,NaiveBayes,mutual_info
2491,吉祥全       ,200112,7499,127.78,0.93573087278488,3.776,6.922,-0.059655,-0.12307,-0.31483,-0.22914,1.063,46.63,27.24,10.73,3.23,-266.35,-211.36,-46.2827,-1,2001,2000,2001,NaiveBayes,mutual_info
2485,兆赫         ,200112,7461,20.74,0.457886333854367,1.2479,1.3627,0.05808,0.068221,0.0998,0.074484,0.17461,307.74,223.47,4.31,5.56,-44.19,-58.29,-41.7068,-1,2001,2000,2001,NaiveBayes,mutual_info
3021,衛展         ,200112,7356,770.4,0.240478396832085,44.3523,12.1918,0.138,0.33225,0.11974,0.091332,1.4076,206.98,113.12,5.06,4.6,10.16,17.34,-70.8891,-1,2001,2000,2001,NaiveBayes,mutual_info
9941,裕融         ,200112,7227,16.32,0.763897944286478,0.94774,1.4769,0.043039,0.1852,0.38326,0.28865,3.303,122.44,113.8,1.91,0.16,-4.1,-11.91,-5.2083,1,2001,2000,2001,NaiveBayes,mutual_info
2908,特力         ,200112,6807,11.78,0.212163205254934,0.78117,0.21815,0.079372,0.13311,0.037384,0.039204,0.67709,151.07,111.87,37.14,18.21,39.54,16.93,22.326,1,2001,2000,2001,NaiveBayes,mutual_info
2707,晶華         ,200112,6598,37.14,0.163569909784993,2.7799,4.9062,0.11785,0.14471,0.31391,0.27067,0.22784,210.03,203.12,86.46,29.91,-5.28,-17.25,35.1373,1,2001,2000,2001,NaiveBayes,mutual_info
2402,毅嘉         ,200112,6431,21.14,0.51655820835127,1.1577,1.709,0.068587,0.10704,0.19305,0.15793,0.56059,340.03,267.46,4.43,4.86,-19.21,-32.09,-7.8051,1,2001,2000,2001,NaiveBayes,mutual_info
8924,大田         ,200112,6292,31.73,0.702702306950475,1.8599,0.96122,0.18625,0.29253,0.19441,0.15116,0.57064,202.49,100.69,4.03,9.8,66.7,76.43,-20.8635,-1,2001,2000,2001,NaiveBayes,mutual_info
2449,京元電       ,200112,6222,7.74,0.1535903766194,0.40334,0.87162,-0.043942,-0.094458,-0.17775,-0.20418,1.1496,19.61,17.24,61.93,3.6,-158.88,-167.18,10.2067,1,2001,2000,2001,NaiveBayes,mutual_info
9907,統一實       ,200112,6215,2.95,0.953457069886248,0.27442,0.33183,-0.0089173,-0.023091,0.037445,-0.028762,1.5894,45.37,14.7,3.27,7.74,-64.0,-247.98,125.7627,1,2001,2000,2001,NaiveBayes,mutual_info
2359,所羅門       ,200112,6206,20.55,0.540884081241477,1.5545,0.68204,-0.065589,-0.16546,-0.0035302,-0.07259,1.5227,99.4,72.22,6.41,4.06,32.72,-265.12,-51.5328,-1,2001,2000,2001,NaiveBayes,mutual_info
5314,世紀         ,200112,6189,53.84,0.679733898210467,5.5277,7.4571,-0.055289,-0.092258,-0.056892,-0.12458,0.66863,89.62,60.79,3.91,4.37,-127.22,56.09,-57.6152,-1,2001,2000,2001,NaiveBayes,mutual_info
2474,可成         ,200112,6173,9.53,0.0365630180484529,0.35075,0.96457,0.095907,0.10992,0.26223,0.30217,0.14614,417.44,354.98,4.07,3.0,-26.54,20.97,0.3148,1,2001,2000,2001,NaiveBayes,mutual_info
2360,致茂         ,200112,6138,11.5,0.809203851293793,0.71651,0.93954,0.065954,0.094349,0.09675,0.1237,0.43054,258.7,177.47,3.51,3.26,-12.17,-12.16,-12.5217,-1,2001,2000,2001,NaiveBayes,mutual_info
1311,福聚         ,200112,6083,13.51,0.120187017987081,0.89589,0.50392,0.056127,0.07109,0.049293,0.039996,0.2666,308.83,169.2,6.65,19.06,203.81,183.7,24.5744,1,2001,2000,2001,NaiveBayes,mutual_info
1234,黑松         ,200112,6028,9.01,0.525045164762609,0.62439,1.1997,0.020323,0.033392,0.078517,0.064251,0.64306,158.78,126.15,8.22,8.37,-27.87,-32.73,-3.3296,1,2001,2000,2001,NaiveBayes,mutual_info
9801,力霸         ,200112,6026,15.19,0.325833628763249,1.6404,2.5922,-0.057008,-0.158,-0.12076,-0.24978,1.7716,102.31,40.34,1.07,3.33,-36.0,-434.15,-21.9223,-1,2001,2000,2001,NaiveBayes,mutual_info
2439,美律         ,200112,5938,28.45,0.546449439903069,1.4398,1.9607,0.080688,0.10168,0.14351,0.13852,0.26019,403.4,325.56,3.67,3.9,-33.09,-33.18,-32.8998,-1,2001,2000,2001,NaiveBayes,mutual_info
2365,昆盈         ,200112,5861,10.79,0.398880752383199,0.53977,0.34495,0.076064,0.1078,0.078344,0.068911,0.41721,238.89,174.94,5.43,8.79,1.49,6.72,8.2484,1,2001,2000,2001,NaiveBayes,mutual_info
2403,友尚         ,200112,5854,15.99,0.415093386613047,0.64789,0.14003,0.0079908,0.021191,0.014373,0.0049111,1.6519,140.05,64.35,4.92,5.02,-77.69,-103.58,-7.5047,1,2001,2000,2001,NaiveBayes,mutual_info
2604,立榮         ,200112,5768,8.97,0.255386740488051,0.58475,0.24643,0.0065055,0.02093,0.057293,0.0088196,2.2173,78.63,75.72,0.0,4.64,112.21,158.11,-100.0,-1,2001,2000,2001,NaiveBayes,mutual_info
9933,中鼎         ,200112,5749,5.58,0.0205357746581846,0.41704,0.24261,0.05485,0.10426,0.058617,0.060644,0.90075,131.28,76.97,4.0,7.15,7.36,-21.71,91.0394,1,2001,2000,2001,NaiveBayes,mutual_info
9908,大台北       ,200112,5721,6.8,0.923675612620407,0.56338,1.3386,0.024584,0.039844,0.011329,0.094662,0.62075,104.29,76.29,10.55,7.08,-54.55,93.25,-3.3824,1,2001,2000,2001,NaiveBayes,mutual_info
2422,國聯         ,200112,5692,18.53,0.653699889008253,1.4907,3.3089,-0.065496,-0.10646,-0.16431,-0.23616,0.62537,191.97,95.61,1.63,3.23,-227.93,-210.34,-4.4792,1,2001,2000,2001,NaiveBayes,mutual_info
1527,鑽全         ,200112,5645,19.02,0.932613572048564,1.2099,1.3245,0.17097,0.27332,0.33439,0.29922,0.59862,265.57,235.67,6.7,5.4,15.58,19.22,28.7066,1,2001,2000,2001,NaiveBayes,mutual_info
1319,東陽         ,200112,5553,9.16,0.163512368527526,0.7564,0.50109,0.024516,0.060088,0.060952,0.042937,1.451,67.43,50.67,9.74,3.57,1190.5,344.39,121.9432,1,2001,2000,2001,NaiveBayes,mutual_info
2421,建準         ,200112,5442,19.21,0.921097255892198,1.2919,1.0816,0.056575,0.078736,0.064784,0.065948,0.3917,248.12,151.47,2.83,4.01,-22.22,3.48,-42.1655,-1,2001,2000,2001,NaiveBayes,mutual_info
2913,農林         ,200112,5431,12.35,0.794657885388753,1.538,4.2295,0.012251,0.034787,-0.090935,0.09658,1.8396,18.3,11.81,7.6,4.66,-42.96,123.43,-28.9879,-1,2001,2000,2001,NaiveBayes,mutual_info
3043,科風         ,200112,5426,28.65,0.577394196706649,1.7555,0.96889,0.19658,0.29133,0.17217,0.16074,0.48203,267.01,230.47,8.3,3.48,39.9,44.9,-42.7225,-1,2001,2000,2001,NaiveBayes,mutual_info
2006,東鋼         ,200112,5396,4.3,0.440035595760254,0.27778,0.20753,-0.015854,-0.038935,0.031295,-0.029087,1.4559,80.22,46.05,4.41,6.61,-64.5,-171.74,37.907,1,2001,2000,2001,NaiveBayes,mutual_info
5349,先豐         ,200112,5388,24.88,0.257613736712438,1.4934,2.3101,0.040716,0.057597,0.044262,0.089111,0.41461,108.49,62.58,4.75,3.29,-33.04,-25.87,-69.1318,-1,2001,2000,2001,NaiveBayes,mutual_info
2336,D 致伸       ,200112,5365,9.81,0.75194639386745,0.71554,0.35149,0.015241,0.030098,0.013782,0.014937,0.97482,174.57,148.2,13.51,3.59,-78.21,-73.74,36.3914,1,2001,2000,2001,NaiveBayes,mutual_info
1710,東聯         ,200112,5306,4.27,0.228669482105501,0.36433,0.46769,0.052962,0.077535,0.092249,0.099554,0.46398,113.91,48.75,9.88,7.24,-3.39,12.79,183.6066,1,2001,2000,2001,NaiveBayes,mutual_info
1723,中碳         ,200112,5301,12.35,0.0641870873918986,0.85467,0.87589,0.1148,0.20141,0.18484,0.20636,0.75453,158.16,151.35,18.77,15.34,-12.2,-9.99,28.9879,1,2001,2000,2001,NaiveBayes,mutual_info
