證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數
2324,仁寶         ,200312,150439,25.81,0.620278427071086,1.2866,0.46197,0.086651,0.17098,0.065783,0.063909,0.97326,194.31,163.21,13.37,5.42,29.63,48.08,-21.6583,-1,2003,0.5368136327617797,1.2866,0.46197,0.086651,0.17098,0.065783,0.063909,0.97326,194.31,163.21,13.37,5.42,29.63,48.08,0.09683075,178.76,9.395,38.855,0.874285,32.55084418585203,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2371,大同         ,200312,36104,8.6,0.98477623697061,0.79777,0.35655,0.0012255,0.0028976,-0.0063253,0.0013508,1.3645,100.66,64.54,7.91,4.78,45.41,102.81,45.9302,1,2003,0.0836494496289325,0.79777,0.35655,0.0012255,0.0028976,-0.0063253,0.0013508,1.3645,100.66,64.54,7.91,4.78,45.41,102.81,-0.0002128499999999999,82.6,6.345000000000001,74.11,0.57716,32.25889527967862,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
3009,D 奇美電     ,200312,114962,21.22,0.0838735082828999,0.91073,0.86648,0.048907,0.091576,0.1008,0.086578,0.87245,172.4,136.71,6.98,5.65,38.51,56.52,39.114,1,2003,0.3754423146595485,0.91073,0.86648,0.048907,0.091576,0.1008,0.086578,0.87245,172.4,136.71,6.98,5.65,38.51,56.52,0.08196525,154.555,6.315,47.515,0.8886050000000001,32.25021733379475,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1717,長興         ,200312,11965,9.13,0.673225986452258,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138.0,90.17,5.31,3.94,-20.63,-17.05,11.391,1,2003,-0.5354839023744224,0.56289,0.2949,0.037689,0.082695,0.053612,0.043978,1.1941,138.0,90.17,5.31,3.94,-20.63,-17.05,0.0544935,114.08500000000001,4.625,-18.84,0.428895,32.0565616746739,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
9915,億豐         ,200312,14648,28.62,0.388883775912429,1.7623,0.72658,0.23604,0.29785,0.16456,0.12391,0.26184,441.95,384.18,24.12,7.75,36.85,66.89,4.717,1,2003,0.4278666403368719,1.7623,0.72658,0.23604,0.29785,0.16456,0.12391,0.26184,441.95,384.18,24.12,7.75,36.85,66.89,0.20559,413.065,15.935,51.870000000000005,1.24444,31.949014573578815,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
5346,力晶         ,200312,56661,10.35,0.34237350316074,0.91029,1.5044,0.0021499,0.0044527,0.0084114,0.0073556,1.0711,73.49,50.73,6.65,10.87,114.44,111.28,56.5217,1,2003,0.09300862605132434,0.91029,1.5044,0.0021499,0.0044527,0.0084114,0.0073556,1.0711,73.49,50.73,6.65,10.87,114.44,111.28,0.0055924,62.11,8.76,112.86,1.2073450000000001,31.826321024801032,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
9917,中保         ,200312,13764,20.95,0.598868102746205,1.2089,1.4203,0.10239,0.15057,0.2318,0.17894,0.47058,143.04,136.32,56.0,13.06,10.65,25.2,29.642,1,2003,0.8313491733591597,1.2089,1.4203,0.10239,0.15057,0.2318,0.17894,0.47058,143.04,136.32,56.0,13.06,10.65,25.2,0.165925,139.68,34.53,17.925,1.3146,31.72685498796579,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2451,創見         ,200312,16392,35.87,0.653850592062588,1.8576,0.8197,0.20917,0.3272,0.16881,0.14438,0.56425,428.75,313.68,7.23,10.94,29.05,31.93,19.7101,1,2003,1.12339489121845,1.8576,0.8197,0.20917,0.3272,0.16881,0.14438,0.56425,428.75,313.68,7.23,10.94,29.05,31.93,0.21239000000000002,371.21500000000003,9.085,30.490000000000002,1.33865,31.68484561090263,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
1102,亞泥         ,200312,36894,9.17,0.543663232841362,0.46643,1.0338,0.040639,0.079349,0.11776,0.18359,0.95251,99.85,74.85,7.83,3.74,141.46,167.63,36.8593,1,2003,0.05470381164049507,0.46643,1.0338,0.040639,0.079349,0.11776,0.18359,0.95251,99.85,74.85,7.83,3.74,141.46,167.63,0.1053345,87.35,5.785,154.54500000000002,0.7501150000000001,31.58887895309248,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2402,毅嘉         ,200312,11683,34.33,0.122814993899526,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,-6.6997,-1,2003,0.3794628011554902,1.6286,1.6247,0.089437,0.16328,0.22076,0.16285,0.82559,207.07,167.18,4.79,3.7,83.32,90.47,0.15908175000000002,187.125,4.245,86.895,1.6266500000000002,31.536742279113266,2002,2003,733.8035067690505,9.324192951403921,0.01619145594351861
2515,中工         ,200412,9498,5.57,0.179301843821789,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,-29.0844,-1,2004,0.16406479634566137,0.481,0.68681,0.0031267,0.007378,0.015861,0.010545,1.3597,150.05,30.88,0.56,2.88,67.18,33.95,0.009227675,90.465,1.72,50.565000000000005,0.583905,45.89179435645893,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2014,中鴻         ,200412,25950,17.26,0.271421624417515,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,-58.8644,-1,2004,-10.85535273921556,1.5101,0.45101,0.053208,0.1189,0.08938,0.035503,1.2347,123.62,14.73,6.51,48.77,37.04,-1.59,0.07424775,69.175,27.64,17.724999999999998,0.9805550000000001,41.1792041330842,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
1717,長興         ,200412,12665,10.17,0.138648971592595,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,36.2832,1,2004,0.19508919633437183,0.58081,0.25852,0.050677,0.1173,0.077009,0.052953,1.3146,169.04,102.27,5.12,4.2,83.13,52.13,0.07448474999999999,135.655,4.66,67.63,0.41966500000000007,40.75941868256878,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
1907,永豐餘       ,200412,24877,12.35,0.0829626491105439,0.95,0.60127,0.058206,0.121,0.053196,0.076742,1.0788,137.53,105.34,7.83,4.69,93.27,0.51,-26.1538,-1,2004,24.21563879286511,0.95,0.60127,0.058206,0.121,0.053196,0.076742,1.0788,137.53,105.34,7.83,4.69,93.27,0.51,0.077286,121.435,6.26,46.89,0.775635,40.05656712949873,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
1451,年興         ,200412,19327,21.34,0.680065530083361,1.2314,0.95867,0.098609,0.14641,0.081729,0.1143,0.4847,154.26,60.54,4.04,13.02,-35.11,-22.24,-25.4452,-1,2004,-0.9595324172451628,1.2314,0.95867,0.098609,0.14641,0.081729,0.1143,0.4847,154.26,60.54,4.04,13.02,-35.11,-22.24,0.11026200000000001,107.39999999999999,8.53,-28.674999999999997,1.095035,29.69563485654674,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2915,潤泰全       ,200412,11781,13.44,0.376011115924755,1.1936,1.2097,0.0078842,0.01827,0.043674,0.018516,1.3173,61.58,24.91,3.75,19.86,208.45,-82.0,-19.4196,-1,2004,-0.16390244102320048,1.1936,1.2097,0.0078842,0.01827,0.043674,0.018516,1.3173,61.58,24.91,3.75,19.86,208.45,-82.0,0.022086050000000003,43.245,11.805,63.224999999999994,1.2016499999999999,27.920283244850946,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2105,正新         ,200412,42482,17.97,0.599585548122814,1.0124,0.59622,0.047947,0.11156,0.084677,0.072299,1.3268,132.79,79.39,4.68,9.11,-17.47,-19.89,-20.0334,-1,2004,-0.9034691253629524,1.0124,0.59622,0.047947,0.11156,0.084677,0.072299,1.3268,132.79,79.39,4.68,9.11,-17.47,-19.89,0.07912075,106.09,6.895,-18.68,0.80431,26.24048096832188,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
9904,寶成         ,200412,59041,15.32,0.784232598231741,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,-12.4021,-1,2004,-0.9006467313725297,0.97704,0.23657,0.030772,0.070004,0.078179,0.033846,1.2749,157.08,108.98,6.91,8.54,-1.27,-17.01,0.053200250000000004,133.03,7.725,-9.14,0.606805,24.203865970518798,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
9917,中保         ,200412,16785,27.16,0.26013019411244,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,38.4021,1,2004,2.7601623211217157,1.4923,1.6734,0.10866,0.15707,0.21626,0.1782,0.44548,140.03,134.15,58.2,12.63,2.65,9.84,0.1650475,137.09,35.415,6.245,1.58285,24.104543340960944,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
8078,華寶         ,200412,21467,33.61,0.590483177142572,1.9405,0.79494,0.13209,0.27467,0.090636,0.11251,1.0794,168.62,127.7,8.32,4.76,-28.71,-14.31,177.2092,1,2004,-2.3487073618942946,1.9405,0.79494,0.13209,0.27467,0.090636,0.11251,1.0794,168.62,127.7,8.32,4.76,-28.71,-14.31,0.15247650000000001,148.16,6.54,-21.51,1.3677199999999998,23.25448556201213,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2106,建大         ,200412,10216,15.65,0.856376907728261,1.0921,0.57452,0.050352,0.10557,0.068049,0.05529,1.0966,140.7,96.53,4.84,5.31,-10.53,-19.62,-30.9904,-1,2004,-0.7976554942739804,1.0921,0.57452,0.050352,0.10557,0.068049,0.05529,1.0966,140.7,96.53,4.84,5.31,-10.53,-19.62,0.06981525,118.615,5.074999999999999,-15.075,0.83331,22.05372751031948,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
9937,全國         ,200412,7231,17.39,0.504397860092767,1.4081,0.34219,0.060328,0.13242,0.020997,0.032193,1.195,41.86,34.09,79.22,309.74,-15.59,2.58,12.6509,-1,2004,6.740307464997106,1.4081,0.34219,0.060328,0.13242,0.020997,0.032193,1.195,41.86,34.09,79.22,309.74,-15.59,2.58,0.0614845,37.975,194.48000000000002,-6.505,0.875145,21.172776346111373,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
3010,華立         ,200412,7210,23.62,0.347261312721634,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,74.4708,1,2004,0.7878585461021166,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,0.12871849999999999,125.125,5.365,30.16,0.66551,20.95630602123479,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2418,雅新         ,200412,26471,24.38,0.916821270253738,1.5003,0.89239,0.10949,0.2235,0.1725,0.13292,1.0413,241.22,144.76,5.05,4.35,24.1,13.89,23.913,1,2004,1.7552194560677137,1.5003,0.89239,0.10949,0.2235,0.1725,0.13292,1.0413,241.22,144.76,5.05,4.35,24.1,13.89,0.1596025,192.99,4.699999999999999,18.995,1.196345,19.192156442103556,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
9910,豐泰         ,200412,14585,19.56,0.785070081934006,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,13.1391,-1,2004,-21.49452911486716,1.266,0.39732,0.075641,0.10441,0.082114,0.057525,0.38039,185.38,122.25,9.25,16.45,-2.63,-0.91,0.07992250000000001,153.815,12.85,-1.77,0.8316600000000001,18.982452556631838,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2325,矽品         ,200412,55152,14.97,0.590904730405336,0.92751,0.88111,0.072626,0.12785,0.12291,0.12147,0.76044,253.45,212.2,14.91,6.28,71.88,50.85,95.1904,1,2004,0.294395274446504,0.92751,0.88111,0.072626,0.12785,0.12291,0.12147,0.76044,253.45,212.2,14.91,6.28,71.88,50.85,0.11121400000000001,232.825,10.595,61.364999999999995,0.90431,18.83805416847573,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2609,陽明         ,200412,69423,19.77,0.94521348716846,1.0087,0.49912,0.1088,0.22349,0.13836,0.11061,1.0541,235.52,214.97,0.0,35.48,55.18,47.35,-21.6995,-1,2004,0.4175290302528188,1.0087,0.49912,0.1088,0.22349,0.13836,0.11061,1.0541,235.52,214.97,0.0,35.48,55.18,47.35,0.145315,225.245,17.74,51.265,0.75391,16.89737252524038,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
9907,統一實       ,200412,15017,7.35,0.706407227537561,0.66697,0.53886,0.02186,0.046755,0.095949,0.039007,1.1388,64.69,21.6,5.67,15.08,19.36,50.91,-22.585,-1,2004,0.14437241908520096,0.66697,0.53886,0.02186,0.046755,0.095949,0.039007,1.1388,64.69,21.6,5.67,15.08,19.36,50.91,0.05089275,43.144999999999996,10.375,35.135,0.602915,16.890994400817178,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
5305,敦南         ,200412,8969,16.91,0.274811404837501,1.2105,0.6305,0.10924,0.21572,0.12477,0.11232,0.97466,165.55,131.09,10.35,5.41,61.82,59.88,51.0349,1,2004,0.28239812487645083,1.2105,0.6305,0.10924,0.21572,0.12477,0.11232,0.97466,165.55,131.09,10.35,5.41,61.82,59.88,0.1405125,148.32,7.88,60.85,0.9204999999999999,15.190138474899934,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
6176,瑞儀         ,200412,17898,37.19,0.3001844012139,1.2972,0.60168,0.16345,0.31934,0.1777,0.14814,0.95378,205.43,171.59,7.39,3.43,152.63,166.92,29.9543,1,2004,0.2228013406254413,1.2972,0.60168,0.16345,0.31934,0.1777,0.14814,0.95378,205.43,171.59,7.39,3.43,152.63,166.92,0.2021575,188.51,5.41,159.77499999999998,0.94944,13.716361795339926,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
1313,聯成         ,200412,9960,9.23,0.909098187800882,0.67372,0.52955,0.051009,0.081644,0.076502,0.068042,0.60059,218.04,119.63,5.42,7.85,185.31,49.03,-7.909,-1,2004,0.1882520867172734,0.67372,0.52955,0.051009,0.081644,0.076502,0.068042,0.60059,218.04,119.63,5.42,7.85,185.31,49.03,0.06929924999999999,168.83499999999998,6.635,117.17,0.6016349999999999,13.177078691610646,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2204,中華         ,200412,53972,32.05,0.0503399867389541,1.0522,0.59884,0.074672,0.11996,0.061731,0.075462,0.6065,169.75,92.43,5.27,10.44,-33.6,-35.66,-10.5772,-1,2004,-0.8987661497130159,1.0522,0.59884,0.074672,0.11996,0.061731,0.075462,0.6065,169.75,92.43,5.27,10.44,-33.6,-35.66,0.08295625000000001,131.09,7.8549999999999995,-34.629999999999995,0.82552,12.89247841498349,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2023,燁輝         ,200412,25958,15.64,0.505133101798823,0.8328,0.45386,0.072919,0.15234,0.13327,0.083444,1.0892,135.26,88.45,10.37,9.08,29.82,27.67,-45.844,-1,2004,0.5652330840175972,0.8328,0.45386,0.072919,0.15234,0.13327,0.083444,1.0892,135.26,88.45,10.37,9.08,29.82,27.67,0.11049325,111.85499999999999,9.725,28.745,0.64333,12.371926518586251,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2103,台橡         ,200412,8380,7.84,0.17581172827553,0.57478,0.30757,0.079745,0.12647,0.1277,0.074521,0.58593,183.67,118.48,7.62,9.66,141.5,88.67,45.1531,1,2004,0.08841772765966248,0.57478,0.30757,0.079745,0.12647,0.1277,0.074521,0.58593,183.67,118.48,7.62,9.66,141.5,88.67,0.10210899999999999,151.075,8.64,115.08500000000001,0.441175,11.892853322921514,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
1103,嘉泥         ,200412,10844,13.62,0.680038640460139,0.67896,0.75709,0.012328,0.030206,0.11489,0.042389,1.4502,146.25,122.89,4.39,5.22,-0.36,-23.04,-16.8135,-1,2004,-0.5911458589907057,0.67896,0.75709,0.012328,0.030206,0.11489,0.042389,1.4502,146.25,122.89,4.39,5.22,-0.36,-23.04,0.049953250000000005,134.57,4.805,-11.7,0.718025,11.347047559852065,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
4906,正文         ,200412,10999,40.61,0.762414484002993,1.2581,0.39927,0.11217,0.23468,0.081514,0.074484,1.0922,150.56,94.34,6.62,4.6,71.41,89.52,-24.8707,-1,2004,0.4536416392578012,1.2581,0.39927,0.11217,0.23468,0.081514,0.074484,1.0922,150.56,94.34,6.62,4.6,71.41,89.52,0.125712,122.45,5.609999999999999,80.465,0.828685,11.32837071636498,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
6139,亞翔         ,200412,7741,32.47,0.287427267482543,1.1601,0.47631,0.13197,0.26251,0.13711,0.10778,0.98915,268.23,191.81,10.16,5.81,130.95,97.28,25.3157,1,2004,0.3337787794636227,1.1601,0.47631,0.13197,0.26251,0.13711,0.10778,0.98915,268.23,191.81,10.16,5.81,130.95,97.28,0.1598425,230.02,7.984999999999999,114.115,0.818205,10.56691002537742,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2328,廣宇         ,200412,9070,17.99,0.552732133178943,1.0785,0.68015,0.076276,0.1112,0.087106,0.076207,0.4579,225.4,202.88,15.95,3.99,117.48,101.73,116.1201,1,2004,0.17684065490179243,1.0785,0.68015,0.076276,0.1112,0.087106,0.076207,0.4579,225.4,202.88,15.95,3.99,117.48,101.73,0.08769725,214.14,9.969999999999999,109.605,0.879325,10.559580135801985,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2201,裕隆         ,200412,51356,29.93,0.669042590081555,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,2.9402,-1,2004,-3.420571819493922,0.93913,0.76274,0.060965,0.10888,0.1063,0.10479,0.78601,149.45,128.94,8.13,2.64,45.91,-8.75,0.09523374999999999,139.195,5.385000000000001,18.58,0.850935,10.202030042957263,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
5903,全家         ,200412,10646,37.4,0.55230984450773,2.4317,0.26941,0.082965,0.21578,0.028559,0.023907,1.6008,100.65,74.16,20.96,79.22,24.88,18.43,10.4011,-1,2004,2.0292999441508437,2.4317,0.26941,0.082965,0.21578,0.028559,0.023907,1.6008,100.65,74.16,20.96,79.22,24.88,18.43,0.08780275,87.405,50.09,21.655,1.3505550000000002,10.101916529305852,2003,2004,606.8031042914113,4.237526120595652,0.03253545750134194
2315,神達         ,200512,55839,33.51,0.273216707999963,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,-7.6992,-1,2005,0.2603527289227509,1.6235,0.44226,0.080951,0.1989,0.055215,0.058959,1.457,124.05,77.69,7.14,5.9,182.32,128.71,0.09850624999999999,100.87,6.52,155.515,1.03288,37.74764693125918,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
6191,精成科       ,200512,14586,36.31,0.190986440697398,1.2384,0.1777,0.06965,0.18233,0.043756,0.029498,1.6178,146.02,114.51,20.01,7.32,86.7,49.71,-0.8813,-1,2005,0.7304365171909774,1.2384,0.1777,0.06965,0.18233,0.043756,0.029498,1.6178,146.02,114.51,20.01,7.32,86.7,49.71,0.0813085,130.26500000000001,13.665000000000001,68.205,0.70805,25.84397869378772,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
3380,明泰         ,200512,10608,23.23,0.758766265080204,1.3705,0.37061,0.11802,0.21329,0.073717,0.057666,0.80721,171.96,118.81,8.58,5.48,37.1,45.03,-1.1623,-1,2005,0.5158782918969955,1.3705,0.37061,0.11802,0.21329,0.073717,0.057666,0.80721,171.96,118.81,8.58,5.48,37.1,45.03,0.11567325,145.385,7.03,41.065,0.870555,19.973755333288526,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
1503,士電         ,200512,13831,22.67,0.133810985356126,1.1312,0.7899,0.036637,0.064426,0.058562,0.045663,0.7585,155.94,99.7,4.16,4.05,47.71,22.43,38.2444,1,2005,1.0106999103566692,1.1312,0.7899,0.036637,0.064426,0.058562,0.045663,0.7585,155.94,99.7,4.16,4.05,47.71,22.43,0.051322000000000007,127.82,4.105,35.07,0.96055,18.76818523289573,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2614,東森         ,200512,10787,6.9,0.587019167082772,0.48184,0.25584,0.053988,0.11776,0.095968,0.07297,1.1812,155.06,99.68,6.25,4.71,6.14,26.99,39.8551,1,2005,0.25565023135790177,0.48184,0.25584,0.053988,0.11776,0.095968,0.07297,1.1812,155.06,99.68,6.25,4.71,6.14,26.99,0.0851715,127.37,5.48,16.564999999999998,0.36884,18.278674734526007,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2301,光寶科       ,200512,117359,40.25,0.719432752595998,1.952,0.45347,0.056977,0.14157,0.045998,0.038383,1.4847,143.82,107.45,7.47,5.19,6.32,16.56,5.9876,-1,2005,2.430555408782886,1.952,0.45347,0.056977,0.14157,0.045998,0.038383,1.4847,143.82,107.45,7.47,5.19,6.32,16.56,0.070732,125.63499999999999,6.33,11.44,1.2027349999999999,18.179636252278367,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2371,大同         ,200512,38622,9.2,0.846372887693173,0.8156,0.17761,-0.01864,-0.054641,-0.035167,-0.02992,1.9313,112.19,79.11,9.15,6.8,-8909.54,-318.84,58.6957,1,2005,-0.028854598007949435,0.8156,0.17761,-0.01864,-0.054641,-0.035167,-0.02992,1.9313,112.19,79.11,9.15,6.8,-8909.54,-318.84,-0.034592,95.65,7.975,-4614.1900000000005,0.49660499999999996,17.345269401280195,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2023,燁輝         ,200512,14311,8.47,0.826573979042765,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,42.1488,1,2005,-0.15453384700846282,0.46208,0.26719,0.031224,0.062113,0.041639,0.036089,0.98929,173.61,88.94,6.91,9.18,-67.07,-54.81,0.042766250000000006,131.275,8.045,-60.94,0.364635,16.997159947548592,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
3024,憶聲         ,200512,9240,20.01,0.854851683090675,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,-13.1934,-1,2005,0.5935923882055062,1.1702,0.38459,0.094551,0.14141,0.058148,0.051764,0.49563,295.76,224.1,7.58,10.64,11.57,33.71,0.08646825,259.93,9.11,22.64,0.777395,16.830685052514845,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
5371,中光電       ,200512,26108,30.16,0.511408938819178,1.3791,0.25949,0.079593,0.23037,0.060413,0.044957,1.8943,145.24,96.28,7.6,6.87,43.76,58.4,-1.4257,-1,2005,0.5164383473212613,1.3791,0.25949,0.079593,0.23037,0.060413,0.044957,1.8943,145.24,96.28,7.6,6.87,43.76,58.4,0.10383324999999999,120.76,7.234999999999999,51.08,0.819295,16.083126144594665,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2418,雅新         ,200512,33229,30.21,0.0903467381432246,1.6934,0.88489,0.090066,0.21429,0.14976,0.112,1.3792,144.96,87.51,5.32,4.41,26.03,22.32,-11.6187,-1,2005,1.3534945630154764,1.6934,0.88489,0.090066,0.21429,0.14976,0.112,1.3792,144.96,87.51,5.32,4.41,26.03,22.32,0.14152900000000002,116.23500000000001,4.865,24.175,1.289145,15.722014635023148,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2387,精元         ,200512,10808,24.88,0.0759673612941356,1.746,1.3478,0.15021,0.18912,0.21736,0.17459,0.25903,315.59,249.79,6.42,3.84,30.07,21.79,-2.4518,-1,2005,1.1418081164842535,1.746,1.3478,0.15021,0.18912,0.21736,0.17459,0.25903,315.59,249.79,6.42,3.84,30.07,21.79,0.18282,282.69,5.13,25.93,1.5469,15.428757948222339,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
1101,台泥         ,200512,66313,17.5,0.594974298809596,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,35.8857,1,2005,0.5291805101548077,0.89882,0.83933,0.036455,0.086214,0.1664,0.091863,1.3649,140.06,107.68,14.27,8.55,10.91,33.07,0.09523300000000001,123.87,11.41,21.990000000000002,0.869075,15.34879518004625,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2201,裕隆         ,200512,50218,30.81,0.374722466951243,0.83997,0.7511,0.051562,0.098108,0.065157,0.097781,0.90272,140.91,110.3,8.16,2.38,-34.96,-17.6,17.7864,-1,2005,-1.7505682812822887,0.83997,0.7511,0.051562,0.098108,0.065157,0.097781,0.90272,140.91,110.3,8.16,2.38,-34.96,-17.6,0.078152,125.60499999999999,5.27,-26.28,0.795535,15.32776258397803,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
8008,建興電       ,200512,30676,31.34,0.699633767225763,1.4383,0.43049,0.083176,0.19513,0.064453,0.05841,1.346,156.61,120.72,5.99,3.76,-29.95,-28.99,-19.1768,-1,2005,-1.0810624726134004,1.4383,0.43049,0.083176,0.19513,0.064453,0.05841,1.346,156.61,120.72,5.99,3.76,-29.95,-28.99,0.10029225,138.66500000000002,4.875,-29.47,0.934395,15.30678057704212,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
6153,嘉聯益       ,200512,9483,25.36,0.763673323663761,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,-14.0379,-1,2005,-0.7827160735406196,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,0.11104375000000001,189.54500000000002,3.86,-32.4,1.12431,15.209061642903508,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2385,群光         ,200512,12699,17.22,0.552175026715835,1.3432,0.21729,0.033186,0.11241,0.04802,0.020484,2.3872,112.11,68.0,5.45,5.67,-2.09,-37.43,75.4355,1,2005,-0.46005878867375866,1.3432,0.21729,0.033186,0.11241,0.04802,0.020484,2.3872,112.11,68.0,5.45,5.67,-2.09,-37.43,0.053525,90.055,5.5600000000000005,-19.759999999999998,0.780245,15.090362501451994,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
2409,友達         ,200512,285696,38.08,0.279391965252965,1.4262,1.0215,0.047384,0.10029,0.078149,0.071885,1.1165,106.66,78.42,10.7,6.87,-40.61,-44.14,-3.0462,-1,2005,-0.8627095800341997,1.4262,1.0215,0.047384,0.10029,0.078149,0.071885,1.1165,106.66,78.42,10.7,6.87,-40.61,-44.14,0.074427,92.53999999999999,8.785,-42.375,1.22385,15.080322928382778,2004,2005,641.1306866610702,7.833483996888895,0.025942466651876044
