證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,PE_ratio,PB_ratio,PS_ratio,ROE,ROA,OPM,NPM,DE_ratio,CR,QR,ITR,RTR,OIG,NIG,profitability_score,liquidity_score,efficiency_score,growth_score,valuation_score,predicted_return,訓練年份,測試年份,使用C參數,使用gamma參數,使用epsilon參數,排名
1704,榮化         ,200512,11416,14.6,0.789643703689691,0.79348,0.37179,0.079308,0.17653,0.052028,0.08319,1.2259,161.37,105.15,6.68,12.28,53.29,97.18,60.3425,1,2005,0.1502366726668381,0.79348,0.37179,0.079308,0.17653,0.052028,0.08319,1.2259,161.37,105.15,6.68,12.28,53.29,97.18,0.097764,133.26,9.48,75.235,0.582635,14.321757065658664,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,15
2376,技嘉         ,200512,21030,24.57,0.452207453762982,0.89022,0.35624,0.040542,0.073389,0.03675,0.029446,0.81022,165.34,74.37,4.38,8.41,-26.01,-22.81,-15.5881,-1,2005,-1.0771591879508633,0.89022,0.35624,0.040542,0.073389,0.03675,0.029446,0.81022,165.34,74.37,4.38,8.41,-26.01,-22.81,0.04503175,119.855,6.395,-24.41,0.62323,14.235309420280927,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,16
2356,英業達       ,200512,48856,12.57,0.0109790922908117,0.90627,0.13951,0.040364,0.097101,0.0060889,0.016373,1.4056,125.61,88.79,14.56,7.66,-0.58,32.39,40.0955,1,2005,0.3880827296053495,0.90627,0.13951,0.040364,0.097101,0.0060889,0.016373,1.4056,125.61,88.79,14.56,7.66,-0.58,32.39,0.039981725,107.2,11.11,15.905000000000001,0.52289,14.149857870139954,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,17
1507,永大         ,200512,8688,16.31,0.962431404366634,0.86023,0.86296,0.042795,0.062611,0.067831,0.069672,0.46302,265.97,186.69,3.06,3.22,-27.85,0.39,4.6597,-1,2005,41.820405588703615,0.86023,0.86296,0.042795,0.062611,0.067831,0.069672,0.46302,265.97,186.69,3.06,3.22,-27.85,0.39,0.060727249999999997,226.33,3.14,-13.73,0.861595,13.92921301394517,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,18
1802,台玻         ,200512,40499,18.51,0.221265730127105,0.88395,1.2626,0.065313,0.091525,0.15051,0.13677,0.40132,225.67,164.68,5.22,7.3,-25.68,-19.06,14.9649,-1,2005,-0.9711438075101685,0.88395,1.2626,0.065313,0.091525,0.15051,0.13677,0.40132,225.67,164.68,5.22,7.3,-25.68,-19.06,0.11102949999999999,195.175,6.26,-22.369999999999997,1.073275,13.90253118371745,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,19
6121,新普         ,200512,9337,38.48,0.497948815018947,1.212,0.3954,0.14069,0.26273,0.11744,0.087197,0.86739,181.57,116.68,6.03,5.74,26.91,41.4,78.8981,1,2005,0.9294685765828846,1.212,0.3954,0.14069,0.26273,0.11744,0.087197,0.86739,181.57,116.68,6.03,5.74,26.91,41.4,0.15201425,149.125,5.885,34.155,0.8037,13.894267871457739,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,20
2384,勝華         ,200512,48404,42.43,0.573260383263372,1.6594,0.7004,0.13462,0.24241,0.11316,0.10245,0.80074,162.45,105.38,5.52,6.92,35.51,40.3,-31.1336,-1,2005,1.0528535718894896,1.6594,0.7004,0.13462,0.24241,0.11316,0.10245,0.80074,162.45,105.38,5.52,6.92,35.51,40.3,0.14816,133.915,6.22,37.905,1.1799,13.891695839893492,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,21
2308,台達電       ,200512,123184,44.9,0.582470301736287,1.8937,1.0168,0.092285,0.15977,0.092054,0.093447,0.73127,173.99,145.39,10.99,4.68,39.17,16.62,72.1381,1,2005,2.7015642177157506,1.8937,1.0168,0.092285,0.15977,0.092054,0.093447,0.73127,173.99,145.39,10.99,4.68,39.17,16.62,0.109389,159.69,7.835,27.895000000000003,1.45525,13.850166829157219,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,22
6153,嘉聯益       ,200512,9483,25.36,0.763673323663761,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,-14.0379,-1,2005,-0.7827160735406196,1.3354,0.91322,0.086956,0.14022,0.12112,0.095879,0.61251,214.65,164.44,4.56,3.16,-32.4,-32.4,0.11104375000000001,189.54500000000002,3.86,-32.4,1.12431,13.840790184774642,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,23
3035,智原         ,200512,16797,39.12,0.0886658400322831,2.3652,1.8306,0.22414,0.31017,0.22856,0.24001,0.38383,236.16,213.02,9.37,5.88,9.07,11.42,58.2566,1,2005,3.425568876920414,2.3652,1.8306,0.22414,0.31017,0.22856,0.24001,0.38383,236.16,213.02,9.37,5.88,9.07,11.42,0.25072,224.59,7.625,10.245000000000001,2.0979,13.828660856621825,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,24
1451,年興         ,200512,13403,15.91,0.671462889478031,0.90811,0.77046,0.080907,0.12964,0.03165,0.11005,0.60229,174.68,85.85,3.66,11.75,-64.07,-11.93,-4.0226,-1,2005,-1.3336128527755953,0.90811,0.77046,0.080907,0.12964,0.03165,0.11005,0.60229,174.68,85.85,3.66,11.75,-64.07,-11.93,0.08806175,130.265,7.705,-38.0,0.8392850000000001,13.790433599353001,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,25
9917,中保         ,200512,22226,37.59,0.317833053726229,1.9497,1.9537,0.11999,0.16371,0.22697,0.16888,0.36437,184.99,168.39,56.28,12.15,24.4,12.74,23.3041,-1,2005,2.950549218952181,1.9497,1.9537,0.11999,0.16371,0.22697,0.16888,0.36437,184.99,168.39,56.28,12.15,24.4,12.74,0.1698875,176.69,34.215,18.57,1.9517,13.78406427223715,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,26
4906,正文         ,200512,9321,30.51,0.517845600234051,0.98994,0.44547,0.045709,0.083278,0.048874,0.03831,0.8219,152.92,104.93,5.76,4.01,-43.04,-55.21,60.7342,1,2005,-0.5526172894877248,0.98994,0.44547,0.045709,0.083278,0.048874,0.03831,0.8219,152.92,104.93,5.76,4.01,-43.04,-55.21,0.05404275,128.925,4.885,-49.125,0.717705,13.77285913112475,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,27
3062,建漢         ,200512,9954,29.66,0.356508933481046,2.0858,0.57027,0.064533,0.11239,0.073362,0.030727,0.7416,165.72,121.94,9.51,6.62,1.23,28.77,109.0695,1,2005,1.0309349659042417,2.0858,0.57027,0.064533,0.11239,0.073362,0.030727,0.7416,165.72,121.94,9.51,6.62,1.23,28.77,0.070253,143.82999999999998,8.065,15.0,1.3280349999999999,13.770208941397705,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,28
2345,智邦         ,200512,10785,16.15,0.41388649777336,1.3995,0.46262,-0.022729,-0.047555,-0.009216,-0.016486,1.0922,167.61,124.04,6.36,5.71,3.49,59.15,8.9164,-1,2005,0.2730346530340718,1.3995,0.46262,-0.022729,-0.047555,-0.009216,-0.016486,1.0922,167.61,124.04,6.36,5.71,3.49,59.15,-0.0239965,145.82500000000002,6.035,31.32,0.93106,13.763528658869921,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,29
5305,敦南         ,200512,14565,25.54,0.442529962202884,1.5775,0.93828,0.0872,0.18033,0.045534,0.10954,1.068,111.06,65.31,9.18,5.27,-55.2,18.67,1.8403,-1,2005,1.3679699320851668,1.5775,0.93828,0.0872,0.18033,0.045534,0.10954,1.068,111.06,65.31,9.18,5.27,-55.2,18.67,0.105651,88.185,7.225,-18.265,1.25789,13.753060252610465,2004,2005,531.7709716068713,9.598276842025436,0.02121958857989555,30
2350,環電         ,200612,16405,13.83,0.262964033730157,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,18.6551,1,2006,0.13576126302384153,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,0.05151825000000001,117.375,6.43,92.96000000000001,0.574695,52.51941760913389,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,1
2023,燁輝         ,200612,19833,12.04,0.0363820304478321,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,-13.206,-1,2006,0.35758834696797304,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,0.055516750000000004,93.79,8.83,55.445,0.49472499999999997,47.48555934834462,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,2
2411,飛瑞         ,200612,16941,32.57,0.309369242422749,2.3314,1.0271,0.093695,0.16842,0.077747,0.075254,0.79752,174.4,147.88,11.22,3.97,-18.37,-15.46,44.2125,1,2006,-2.1067271737857163,2.3314,1.0271,0.093695,0.16842,0.077747,0.075254,0.79752,174.4,147.88,11.22,3.97,-18.37,-15.46,0.103779,161.14,7.595000000000001,-16.915,1.67925,46.35266732056592,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,3
2103,台橡         ,200612,15402,17.41,0.991703720961955,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,94.0839,1,2006,0.6776955750215813,1.0895,0.50906,0.12052,0.17364,0.13295,0.091764,0.44084,221.18,158.69,10.61,10.24,17.24,25.69,0.1297185,189.935,10.425,21.465,0.79928,44.0834674694087,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,4
9907,統一實       ,200612,21431,11.76,0.932183355047051,1.0334,0.79459,0.025982,0.056497,0.064613,0.044517,1.1745,58.09,17.57,4.66,15.41,36.43,1089.28,-1.9558,-1,2006,0.010796122199254441,1.0334,0.79459,0.025982,0.056497,0.064613,0.044517,1.1745,58.09,17.57,4.66,15.41,36.43,1089.28,0.04790225,37.83,10.035,562.855,0.9139950000000001,42.72782507911765,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,5
2015,豐興         ,200612,22276,31.2,0.742405070676942,1.3619,0.69799,0.15661,0.23337,0.12777,0.11961,0.49012,158.74,61.77,5.39,21.1,11.17,37.62,51.2821,1,2006,0.8293460704586373,1.3619,0.69799,0.15661,0.23337,0.12777,0.11961,0.49012,158.74,61.77,5.39,21.1,11.17,37.62,0.15933999999999998,110.25500000000001,13.245000000000001,24.395,1.029945,40.952992177335474,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,6
2313,華通         ,200612,18529,14.8,0.401790917846999,1.1663,0.77164,0.040821,0.086611,0.10067,0.057301,1.1217,144.91,103.39,5.67,3.57,99.52,330.61,-26.6216,-1,2006,0.04476573592823648,1.1663,0.77164,0.040821,0.086611,0.10067,0.057301,1.1217,144.91,103.39,5.67,3.57,99.52,330.61,0.07135074999999999,124.15,4.62,215.065,0.9689699999999999,40.17397765582753,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,7
2312,金寶         ,200612,18068,11.18,0.166890722666246,0.71029,0.33224,0.029347,0.039215,0.035196,0.018495,0.33626,103.06,66.73,9.28,6.04,-32.99,-17.19,-10.7335,-1,2006,-0.6503781646525982,0.71029,0.33224,0.029347,0.039215,0.035196,0.018495,0.33626,103.06,66.73,9.28,6.04,-32.99,-17.19,0.030563249999999997,84.89500000000001,7.66,-25.090000000000003,0.521265,35.41123335882897,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,8
4906,正文         ,200612,15153,49.04,0.980454849430374,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,-13.6419,-1,2006,0.48583316340565524,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,0.07812975,185.275,5.93,87.82,1.08164,34.389469383883146,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,9
3311,閎暉         ,200612,19887,97.7,0.407730811355982,3.9443,1.8238,0.1564,0.31264,0.17055,0.14531,0.99895,174.87,150.17,10.48,3.95,16.98,5.49,-1.1668,-1,2006,17.795989472497364,3.9443,1.8238,0.1564,0.31264,0.17055,0.14531,0.99895,174.87,150.17,10.48,3.95,16.98,5.49,0.19622499999999998,162.51999999999998,7.215,11.235,2.8840500000000002,33.55936757610068,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,10
2337,旺宏         ,200612,41117,10.68,0.633333580320122,0.9972,1.3234,0.050588,0.065169,0.07973,0.086507,0.28824,312.21,227.74,4.14,8.31,137.43,127.05,8.9888,1,2006,0.08406139249066201,0.9972,1.3234,0.050588,0.065169,0.07973,0.086507,0.28824,312.21,227.74,4.14,8.31,137.43,127.05,0.07049849999999999,269.975,6.225,132.24,1.1602999999999999,33.020896712609485,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,11
3702,大聯大       ,200612,12037,11.83,0.82239400675902,0.64259,0.065229,0.037102,0.11438,0.023779,0.011933,2.0828,177.4,105.88,8.27,6.35,1254.86,491.04,136.4328,1,2006,0.024091723639435233,0.64259,0.065229,0.037102,0.11438,0.023779,0.011933,2.0828,177.4,105.88,8.27,6.35,1254.86,491.04,0.0467985,141.64,7.31,872.9499999999999,0.3539095,32.228930192454094,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,12
3044,健鼎         ,200612,43536,84.67,0.639323762199356,3.2023,1.5303,0.14315,0.30942,0.15466,0.14826,1.1615,120.3,89.97,8.09,3.53,45.51,43.77,16.4757,1,2006,1.9344299306732937,3.2023,1.5303,0.14315,0.30942,0.15466,0.14826,1.1615,120.3,89.97,8.09,3.53,45.51,43.77,0.1888725,105.13499999999999,5.81,44.64,2.3663,32.063541002351116,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,13
1704,榮化         ,200612,17191,23.41,0.293367934008392,1.2446,0.31955,0.058443,0.12085,0.049401,0.042543,1.0679,162.32,108.98,9.94,16.87,85.98,106.84,26.2708,1,2006,0.21911268982485316,1.2446,0.31955,0.058443,0.12085,0.049401,0.042543,1.0679,162.32,108.98,9.94,16.87,85.98,106.84,0.06780925,135.65,13.405000000000001,96.41,0.782075,31.20939284990356,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,14
2504,國產         ,200612,20785,14.64,0.582746806361791,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,-14.0027,-1,2006,12.406769146805809,1.0266,1.0502,0.035061,0.060493,0.07902,0.063553,0.72538,125.64,98.3,6.5,2.99,-2.62,1.18,0.05953175,111.97,4.745,-0.7200000000000001,1.0384,30.553304069894853,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,15
1229,聯華         ,200612,12113,13.62,0.12553623135482,0.63764,1.9883,0.063085,0.077847,-0.026669,0.2592,0.234,148.85,90.32,4.85,4.45,-610.97,26.95,11.674,1,2006,0.5053803151992462,0.63764,1.9883,0.063085,0.077847,-0.026669,0.2592,0.234,148.85,90.32,4.85,4.45,-610.97,26.95,0.09336575,119.585,4.65,-292.01,1.31297,29.957076842367375,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,16
2332,友訊         ,200612,28326,36.34,0.283267898492137,1.6436,0.57866,0.083258,0.14209,0.091767,0.060496,0.7066,212.14,137.44,3.95,5.54,50.11,50.17,41.9097,1,2006,0.7243372389009919,1.6436,0.57866,0.083258,0.14209,0.091767,0.060496,0.7066,212.14,137.44,3.95,5.54,50.11,50.17,0.09440275,174.79,4.745,50.14,1.11113,29.804032957010964,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,17
2492,華新科       ,200612,18298,25.27,0.609801823837955,0.94538,0.94929,0.065594,0.10074,0.12339,0.10668,0.53582,149.39,99.15,3.64,3.31,196.56,1276.48,-21.3296,-1,2006,0.019796628212117206,0.94538,0.94929,0.065594,0.10074,0.12339,0.10668,0.53582,149.39,99.15,3.64,3.31,196.56,1276.48,0.099101,124.27,3.475,736.52,0.947335,29.777284873592393,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,18
3080,威力盟       ,200612,17194,82.34,0.827977549139487,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,-20.0874,-1,2006,0.8763303440152157,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,0.25763,238.43,6.69,87.945,2.191,29.179443581155432,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,19
1504,東元         ,200612,31715,13.78,0.470763245866957,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,1.2337,-1,2006,0.4876149862839707,0.67982,0.62353,0.034077,0.059966,0.034841,0.056915,0.75974,158.03,88.89,3.05,5.28,352.04,28.26,0.04644975,123.46000000000001,4.165,190.15,0.651675,29.058476125766784,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,20
2104,中橡         ,200612,18619,34.26,0.324154205005822,1.3921,0.85843,0.044039,0.081336,0.1161,0.054124,0.84692,151.86,98.22,6.12,5.9,168.57,13.85,-17.2212,-1,2006,2.47364603078368,1.3921,0.85843,0.044039,0.081336,0.1161,0.054124,0.84692,151.86,98.22,6.12,5.9,168.57,13.85,0.07389975,125.04,6.01,91.21,1.125265,28.226694176592705,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,21
1216,統一         ,200612,109009,22.89,0.092988926870678,1.6468,0.29797,0.015186,0.048874,0.029389,0.013999,2.2184,76.65,44.18,8.81,20.43,-5.19,61.27,45.8279,1,2006,0.3735922902955396,1.6468,0.29797,0.015186,0.048874,0.029389,0.013999,2.2184,76.65,44.18,8.81,20.43,-5.19,61.27,0.026862,60.415000000000006,14.620000000000001,28.040000000000003,0.972385,28.216576452163324,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,22
5371,中光電       ,200612,28229,29.73,0.685279684412687,1.1993,0.26712,0.089769,0.18966,0.065446,0.045316,1.1127,153.32,105.5,8.47,5.68,32.59,25.54,13.2862,1,2006,1.1640563365678804,1.1993,0.26712,0.089769,0.18966,0.065446,0.045316,1.1127,153.32,105.5,8.47,5.68,32.59,25.54,0.09754775,129.41,7.075,29.065,0.73321,27.585696578055686,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,23
6121,新普         ,200612,17705,68.84,0.234118002458999,1.8436,0.60845,0.1444,0.24635,0.10748,0.081884,0.70595,197.46,138.69,6.59,5.14,32.86,38.47,58.1058,1,2006,1.7894462752938325,1.8436,0.60845,0.1444,0.24635,0.10748,0.081884,0.70595,197.46,138.69,6.59,5.14,32.86,38.47,0.1450285,168.075,5.865,35.665,1.226025,27.581932690559675,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,24
1402,遠東新       ,200612,123970,23.67,0.311109639604002,1.2517,0.73418,0.033273,0.064965,0.10653,0.059455,0.95249,106.06,67.47,6.57,8.14,-23.14,-6.49,42.7968,1,2006,-3.6471500226733475,1.2517,0.73418,0.033273,0.064965,0.10653,0.059455,0.95249,106.06,67.47,6.57,8.14,-23.14,-6.49,0.06605575,86.765,7.355,-14.815000000000001,0.99294,27.443479175296684,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,25
2511,太子         ,200612,19076,18.56,0.143908328674868,1.4103,1.1478,0.034018,0.11663,0.082189,0.096505,2.4284,130.36,32.28,0.67,2.87,8.81,26.07,-12.931,-1,2006,0.711929393481803,1.4103,1.1478,0.034018,0.11663,0.082189,0.096505,2.4284,130.36,32.28,0.67,2.87,8.81,26.07,0.0823355,81.32000000000001,1.77,17.44,1.27905,27.262351209677007,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,26
3059,華晶科       ,200612,14535,37.11,0.60197976627551,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,-8.5152,-1,2006,0.8305729447051714,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,0.17207,238.89999999999998,10.855,57.315,0.8772549999999999,27.05914759002355,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,27
2441,超豐         ,200612,18342,28.6,0.386191138560912,1.425,1.4849,0.21666,0.25016,0.29043,0.26074,0.15461,481.62,442.2,12.23,3.98,26.56,26.7,7.7273,-1,2006,1.0711610085707488,1.425,1.4849,0.21666,0.25016,0.29043,0.26074,0.15461,481.62,442.2,12.23,3.98,26.56,26.7,0.2544975,461.90999999999997,8.105,26.63,1.4549500000000002,26.982840070664835,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,28
2344,華邦電       ,200612,53050,12.98,0.963612200951355,0.8434,1.3535,0.025422,0.041509,0.078637,0.066646,0.63281,231.67,162.46,4.95,6.17,192.54,254.91,-30.7396,-1,2006,0.05091993232544847,0.8434,1.3535,0.025422,0.041509,0.078637,0.066646,0.63281,231.67,162.46,4.95,6.17,192.54,254.91,0.05305349999999999,197.065,5.5600000000000005,223.725,1.09845,26.858585892289373,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,29
3231,緯創         ,200612,61582,31.1,0.354116466056586,1.3498,0.17541,0.072321,0.18477,0.031483,0.024098,1.5549,126.63,79.03,12.69,11.76,83.04,63.02,39.3569,1,2006,0.4934941210172307,1.3498,0.17541,0.072321,0.18477,0.031483,0.024098,1.5549,126.63,79.03,12.69,11.76,83.04,63.02,0.07816799999999999,102.83,12.225,73.03,0.7626050000000001,26.727531593763576,2005,2006,642.0751064375913,4.24209604203288,0.047587253797308375,30
1326,台化         ,200712,458552,66.97,0.0513137568167955,1.4213,1.4222,0.11328,0.17805,0.097078,0.18332,0.57174,198.68,139.84,6.37,13.95,32.0,46.4,-46.379,1,2007,1.44331893441123,1.4213,1.4222,0.11328,0.17805,0.097078,0.18332,0.57174,198.68,139.84,6.37,13.95,32.0,46.4,0.142932,169.26,10.16,39.2,1.4217499999999998,29.361993247816873,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,1
9921,巨大         ,200712,20341,51.37,0.330202242514021,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,9.7722,1,2007,0.6402841749933419,1.8789,0.43501,0.085249,0.23042,0.069595,0.054788,1.7029,142.9,86.97,4.33,5.2,54.11,80.23,0.11001300000000001,114.935,4.765000000000001,67.17,1.156955,29.265862449386262,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,2
6191,精成科       ,200712,13613,31.35,0.637151222525225,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,-72.823,-1,2007,-2.389481889442217,1.0077,0.26234,0.06463,0.13298,0.055058,0.039735,1.0576,168.0,130.39,10.37,4.44,-7.88,-13.12,0.07310075,149.195,7.404999999999999,-10.5,0.63502,24.84030062631931,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,3
3005,神基         ,200712,13865,21.8,0.0944885639205785,1.1214,0.79678,0.065264,0.11409,0.058998,0.08558,0.74811,139.42,102.99,5.71,5.47,431.9,215.22,-40.5046,1,2007,0.10129170104408651,1.1214,0.79678,0.065264,0.11409,0.058998,0.08558,0.74811,139.42,102.99,5.71,5.47,431.9,215.22,0.080983,121.20499999999998,5.59,323.56,0.95909,23.647730635632605,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,4
1440,南紡         ,200712,19266,11.68,0.0661601245983268,0.75016,1.041,0.053009,0.073044,0.067601,0.10176,0.37795,175.79,82.35,4.18,12.25,149.0,279.56,-46.8322,1,2007,0.04177993975611697,0.75016,1.041,0.053009,0.073044,0.067601,0.10176,0.37795,175.79,82.35,4.18,12.25,149.0,279.56,0.0738535,129.07,8.215,214.28,0.89558,23.352277146034307,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,5
3367,英華達       ,200712,30056,44.22,0.973704902674984,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,-59.498,-1,2007,0.7601856496443932,1.5344,0.22036,0.085826,0.24413,0.039469,0.035067,1.8445,126.37,91.95,10.6,6.37,47.12,58.17,0.101123,109.16,8.485,52.644999999999996,0.87738,22.663652048307966,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,6
2489,瑞軒         ,200712,18744,23.09,0.848596675479549,1.1958,0.1825,0.053514,0.16816,0.034712,0.026673,2.1423,177.26,116.33,7.77,5.65,133.57,86.81,-63.6639,-1,2007,0.2659831785971296,1.1958,0.1825,0.053514,0.16816,0.034712,0.026673,2.1423,177.26,116.33,7.77,5.65,133.57,86.81,0.07076475,146.795,6.71,110.19,0.6891499999999999,22.518395691534458,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,7
3037,欣興         ,200712,60254,49.84,0.800522765803851,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,-73.9165,-1,2007,1.5075619628686643,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,0.13727275,95.78999999999999,7.105,31.185000000000002,1.48555,22.061065481225604,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,8
2609,陽明         ,200712,58450,21.28,0.821442194126392,0.98246,0.37034,0.053302,0.11829,0.042779,0.044994,1.2192,124.0,91.19,0.0,30.75,299.06,419.12,-53.1015,-1,2007,0.050773048170516685,0.98246,0.37034,0.053302,0.11829,0.042779,0.044994,1.2192,124.0,91.19,0.0,30.75,299.06,419.12,0.06484125,107.595,15.375,359.09000000000003,0.6764,19.983877422812384,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,9
6121,新普         ,200712,30151,108.84,0.375471662697547,2.3889,0.87478,0.13925,0.24328,0.11793,0.089087,0.7471,201.92,141.97,7.26,5.06,49.21,45.27,-43.2102,1,2007,2.4042411662416354,2.3889,0.87478,0.13925,0.24328,0.11793,0.089087,0.7471,201.92,141.97,7.26,5.06,49.21,45.27,0.14738675,171.945,6.16,47.24,1.63184,19.75771520585392,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,10
2377,微星         ,200712,26098,22.68,0.39536627395521,0.89857,0.22411,0.05775,0.12136,0.032135,0.030273,1.1015,159.03,96.97,6.17,6.36,341.72,133.56,-37.2134,1,2007,0.1698113194832935,0.89857,0.22411,0.05775,0.12136,0.032135,0.030273,1.1015,159.03,96.97,6.17,6.36,341.72,133.56,0.060379499999999996,128.0,6.265000000000001,237.64000000000001,0.56134,18.302502333263387,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,11
2526,大陸         ,200712,15042,15.84,0.740905302893588,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,-46.0227,1,2007,-0.5888476055333682,0.81314,0.56693,0.039131,0.090299,0.058825,0.069353,1.3076,110.12,42.46,2.5,6.44,14.96,-26.9,0.064402,76.29,4.470000000000001,-5.969999999999999,0.690035,18.291912324344104,2006,2007,460.8811575479238,6.14490057449309,0.013720730649744278,12
